text,label
Selected	for	a	lucky	draw.	Call	9998887770	now!,Spam
Don’t	forget	tomorrow’s	match	at	7.,Personal
Booking ID 4166 cancelled. Refund in 3-5 days. Order aa gaya kya flipkart se?,Transactional
Ajio  clearance  sale  up  to  80%  off!  Recharge  kar  diya  kya  Jio  ka?,Promotional
"Reliance Digital: Pre-book iPhone now & get assured gift. Offer mast hai bhai, jaldi le le!",Promotional
"Big  Bazaar  sale!  Buy  more,  save  more.",Promotional
Zomato	Gold:	Enjoy	1+1	meals.	Activate	now!,Promotional
"Just	checking	on	you,	how’s	everything	going?",Personal
"Your  OTP  is  478458,  but  don’t  miss  our  Diwali  offer!",Personal
Mom said dinner is ready 😂 come fast!,Personal
Don’t	forget	tomorrow’s	match	at	7.??,Personal
I’ll  send  you  the  assignment  file  tonight.,Personal
Don’t	forget	tomorrow’s	match	at	7.,Personal
Policy #9287 premium of Rs.9765 successfully paid.,Transactional
Zomato	Gold:	Enjoy	1+1	meals.	Activate	now!,Promotional
I’ll	send	you	the	assignment	file	tonight.,Personal
"Flight	3310	delayed	by	2	hours.	Arey	yaar,	kal	milte	hain	na?",Transactional
Get  50%  off  on  Myntra  this  weekend!  Shop  now.??,Promotional
Policy  #9431  premium  of  Rs.5545  successfully  paid.,Transactional
Claim  your  free  reward  now  before  it  expires!  Yaar  exam  ke  liye  padhe  kya  kal?,Spam
domino’s:	buy	1	get	1	free	on	all	pizzas	today!,Promotional
Your  OTP  for  Paytm  login  is  983834.  Do  not  share  with  anyone.,Transactional
Call  me  when  you  reach  home.,Personal
Bro	the	movie	was	awesome	yesterday!,Personal
claim  your  free  reward  now  before  it  expires!,Spam
"CONGRATS! You have won ₹10,00,000. Click http://bit.ly/win-now KYC update karna mat bhoolna.",Spam
Happy	Diwali	🎇	Don’t	miss	50%	OFF	festive	sale!,Personal
Mom  said  dinner  is  ready  😂  come  fast!,Personal
Earn  ₹5000/day  working  from  home!  Limited  spots  available. 🤔,Spam
rent  payment  due  tomorrow.  yaar  exam  ke  liye  padhe  kya  kal?,Starred
Booking  ID  1973  cancelled.  Refund  in  3-5  days.,Transactional
Earn	₹5000/day	working	from	home!	Limited	spots	available.,Spam
UR	order	confm’d	#2475	✉️,Spam
"Hey bro, are we meeting today?",Personal
Transaction alert: Rs.7082 credited to your account.,Transactional
booking	id	1674	cancelled.	refund	in	3-5	days.,Transactional
can  you  pick  me  up  on  your  way?  kyc  update  karna  mat  bhoolna.,Personal
Rs.7955	debited	from	your	SBI	account	XXXX4527	on	25/10/2025.,Transactional
Mom said dinner is ready 😂 come fast!,Personal
Update your KYC or account will be frozen.??,Spam
Your  account  updated  successfully.  Visit  app  for  details.,Promotional
meeting  at  10  am.  don’t  be  late.,Starred
"Hey  bro,  are  we  meeting  today?",Personal
Amazon	order	#1949	has	been	shipped.	Expected	delivery	tomorrow.,Transactional
Zomato  Gold:  Enjoy  1+1  meals.  Activate  now!,Promotional
Don’t forget tomorrow’s match at 7.,Personal
Transaction  alert:  Rs.585  credited  to  your  account.,Transactional
"just	checking	on	you,	how’s	everything	going?",Personal
Rs.2896 debited from your SBI account XXXX9958 on 21/12/2025.,Transactional
Reliance Digital: Pre-book iPhone now & get assured gift.,Promotional
Booking ID 2002 cancelled. Refund in 3-5 days.,Transactional
"Miss  you  yaar,  it’s  been  too  long!🔥",Personal
Ajio	clearance	sale	up	to	80%	off!	KYC	update	karna	mat	bhoolna.,Promotional
"urgent:	complete	verification	or	lose	your	reward.	arey	yaar,	kal	milte	hain	na?",Spam
mom said dinner is ready 😂 come fast!,Personal
Happy Diwali 🎇 Don’t miss 50% OFF festive sale!,Personal
Exclusive	deal!	Get	iPhone	15	for	just	₹4999.,Spam
Your OTP for Paytm login is 123295. Do not share with anyone.,Transactional
"Recharge  done  successfully,  enjoy  your  weekend!  KYC  update  karna  mat  bhoolna.💯",Spam
Congrats!	You’re	shortlisted	for	a	brand-new	car!,Spam
Exam starts at 9:00 AM sharp.🔥,Starred
Exam	starts	at	9:00	AM	sharp.,Starred
Congrats!	You’re	shortlisted	for	a	brand-new	car!,Spam
"Hey  bro,  are  we  meeting  today?",Personal
Earn	₹5000/day	working	from	home!	Limited	spots	available.,Spam
"Just checking on you, how’s everything going?",Personal
Transaction alert: Rs.9680 credited to your account.,Transactional
Reliance  Digital:  Pre-book  iPhone  now  &  get  assured  gift.,Promotional
Congrats! You’re shortlisted for a brand-new car!,Spam
Your	account	has	been	blocked.	Verify	immediately	at	http://fakebank.com,Spam
zomato  gold:  enjoy  1+1  meals.  activate  now!,Promotional
Good  morning  🌞  have  a  great  day!,Promotional
Grab up to 70% off on Flipkart’s Big Billion Days.??,Promotional
I’ll send you the assignment file tonight.,Personal
Free Netflix for 1 year! Click to activate.,Spam
I’ll	send	you	the	assignment	file	tonight.	Aaj	lunch	me	kya	khaoge?,Personal
Policy #9458 premium of Rs.3350 successfully paid. Recharge kar diya kya Jio ka?,Transactional
congrats!	you’re	shortlisted	for	a	brand-new	car! 😎,Spam
Zomato Gold: Enjoy 1+1 meals. Activate now! 😂,Promotional
Earn ₹5000/day working from home! Limited spots available.,Spam
"Miss	you	yaar,	it’s	been	too	long!",Personal
rent  payment  due  tomorrow.,Starred
"Transaction alert: Rs.3291 credited to your account. Arey yaar, kal milte hain na?",Transactional
Train  booking  for  Chennai-Hyderabad  confirmed.  PNR:  4403.,Transactional
urgent: complete verification or lose your reward.,Spam
"Hey bro, are we meeting today?",Personal
Congratzzz!!	You’ve	w0n	iPh0ne!,Personal
Policy #2518 premium of Rs.8313 successfully paid. Aaj lunch me kya khaoge?,Transactional
Swiggy  offer:  Free  delivery  on  your  first  3  orders!,Promotional
selected	for	a	lucky	draw.	call	9998887770	now!	order	aa	gaya	kya	flipkart	se?,Spam
Don’t  forget  tomorrow’s  match  at  7.,Personal
Free	Netflix	for	1	year!	Click	to	activate.,Spam
call  me  when  you  reach  home.,Personal
amazon  order  #4158  has  been  shipped.  expected  delivery  tomorrow.!!!,Transactional
Get  50%  off  on  Myntra  this  weekend!  Shop  now.,Promotional
Rs.1993 debited from your SBI account XXXX5025 on 20/7/2025. 🤔,Transactional
"congrats! you have won ₹10,00,000. click http://bit.ly/win-now",Spam
Payment  of  Rs.8618  received  for  your  mobile  recharge.,Transactional
Congrats! You’re shortlisted for a brand-new car!,Spam
Your  electricity  bill  of  Rs.7034  is  due  on  8/3/2025.  Pay  now  to  avoid  disconnection.🔥,Transactional
bro	the	movie	was	awesome	yesterday!	recharge	kar	diya	kya	jio	ka?,Personal
meeting postponed bro 😒 http://office-meet.fake,Spam
"Hey  bro,  are  we  meeting  today?",Personal
Bro the movie was awesome yesterday!,Personal
Booking	ID	8778	cancelled.	Refund	in	3-5	days.,Transactional
Payment	of	Rs.9966	received	for	your	mobile	recharge.,Transactional
Get  50%  off  on  Myntra  this  weekend!  Shop  now.  Aaj  lunch  me  kya  khaoge?,Promotional
"Miss  you  yaar,  it’s  been  too  long!  Order  aa  gaya  kya  flipkart  se?",Personal
Selected  for  a  lucky  draw.  Call  9998887770  now!,Spam
Bro the movie was awesome yesterday!,Personal
I’ll	send	you	the	assignment	file	tonight.,Personal
"just  checking  on  you,  how’s  everything  going?",Personal
Claim	your	free	reward	now	before	it	expires! 😎,Spam
Can	you	pick	me	up	on	your	way?,Personal
your account has been blocked. verify immediately at http://fakebank.com,Spam
flight	5564	delayed	by	1	hours.,Transactional
Transaction	alert:	Rs.7320	credited	to	your	account.🔥,Transactional
Can  you  pick  me  up  on  your  way?,Personal
"Miss you yaar, it’s been too long!",Personal
Selected  for  a  lucky  draw.  Call  9998887770  now!,Spam
Happy Birthday man 🎉 wish you all the best!,Personal
Congrats!  You’re  shortlisted  for  a  brand-new  car!,Spam
Don’t  forget  to  submit  the  assignment  today.,Starred
Domino’s:  Buy  1  Get  1  FREE  on  all  pizzas  today!,Promotional
your otp for paytm login is 958178. do not share with anyone.,Transactional
"miss you yaar, it’s been too long!",Personal
Earn ₹5000/day working from home! Limited spots available.,Spam
flight 5307 delayed by 4 hours.,Transactional
bro the movie was awesome yesterday!,Personal
Can  you  pick  me  up  on  your  way?🔥,Personal
amazon	order	#3162	has	been	shipped.	expected	delivery	tomorrow.,Transactional
Free Netflix for 1 year! Click to activate.,Spam
Exclusive deal! Get iPhone 15 for just ₹4999.,Spam
Selected for a lucky draw. Call 9998887770 now!,Spam
Get	50%	off	on	Myntra	this	weekend!	Shop	now.,Promotional
BookMyShow:  ₹150  cashback  on  your  next  booking.,Promotional
"Hey	bro,	are	we	meeting	today?",Personal
Transaction  alert:  Rs.9120  credited  to  your  account.,Transactional
Ajio	clearance	sale	up	to	80%	off!,Promotional
bookmyshow:  ₹150  cashback  on  your  next  booking.,Promotional
I’ll	send	you	the	assignment	file	tonight.,Personal
Don’t	forget	tomorrow’s	match	at	7.	Yaar	exam	ke	liye	padhe	kya	kal?,Personal
Reliance Digital: Pre-book iPhone now & get assured gift. KYC update karna mat bhoolna.,Promotional
Swiggy  offer:  Free  delivery  on  your  first  3  orders!,Promotional
"Just checking on you, how’s everything going?",Personal
doctor	appointment	confirmed	for	3:30	pm. 😎,Starred
UR	order	confm’d	#4414	✉️💯,Promotional
zomato  gold:  enjoy  1+1  meals.  activate  now!,Promotional
Bro  the  movie  was  awesome  yesterday!,Personal
Reliance	Digital:	Pre-book	iPhone	now	&	get	assured	gift.,Promotional
Free Netflix for 1 year! Click to activate.,Spam
Train	booking	for	Pune-Bangalore	confirmed.	PNR:	2131.,Transactional
Call	me	when	you	reach	home.,Personal
Rs.4955	debited	from	your	SBI	account	XXXX2994	on	27/7/2025.,Transactional
Bro	the	movie	was	awesome	yesterday!,Personal
"Miss you yaar, it’s been too long! 🤔",Personal
selected for a lucky draw. call 9998887770 now! aaj lunch me kya khaoge?,Spam
"Recharge done successfully, enjoy your weekend!",Personal
Call me to claim your reward 😂,Spam
mom’s birthday tomorrow! buy flowers.,Starred
don’t	forget	tomorrow’s	match	at	7.,Personal
happy birthday man 🎉 wish you all the best! 😂,Personal
UR	order	confm’d	#6659	✉️,Spam
Reliance	Digital:	Pre-book	iPhone	now	&	get	assured	gift.	Order	aa	gaya	kya	flipkart	se? 😂,Promotional
"Big Bazaar sale! Buy more, save more.",Promotional
Don’t forget tomorrow’s match at 7.,Personal
UR	order	confm’d	#3538	✉️,Spam
happy	birthday	man	🎉	wish	you	all	the	best!,Personal
your electricity bill of rs.9910 is due on 27/11/2025. pay now to avoid disconnection.!!!,Transactional
"Just  checking  on  you,  how’s  everything  going?",Personal
Swiggy	offer:	Free	delivery	on	your	first	3	orders!	Order	aa	gaya	kya	flipkart	se? 😂,Promotional
Happy  Birthday  man  🎉  wish  you  all  the  best!,Personal
Selected for a lucky draw. Call 9998887770 now!,Spam
Bro the movie was awesome yesterday!,Personal
Flight	1696	delayed	by	4	hours.,Transactional
I’ll  send  you  the  assignment  file  tonight.,Personal
UR  order  confm’d  #5233  ✉️,Spam
Your	OTP	for	Paytm	login	is	441309.	Do	not	share	with	anyone.,Transactional
Transaction  alert:  Rs.3054  credited  to  your  account.,Transactional
Swiggy offer: Free delivery on your first 3 orders!,Promotional
Happy  Birthday  man  🎉  wish  you  all  the  best!,Personal
"Hey bro, are we meeting today? Free Netflix mil raha hai bro 😎",Personal
Claim  your  free  reward  now  before  it  expires!,Spam
swiggy offer: free delivery on your first 3 orders!,Promotional
Policy #3699 premium of Rs.5346 successfully paid. Tera recharge done ho gaya bro.,Transactional
"Big  Bazaar  sale!  Buy  more,  save  more.",Promotional
Selected  for  a  lucky  draw.  Call  9998887770  now!,Spam
"Hey bro, are we meeting today?",Personal
earn ₹5000/day working from home! limited spots available.,Spam
Your  OTP  for  Paytm  login  is  829309.  Do  not  share  with  anyone.,Transactional
call me when you reach home.,Personal
meeting postponed bro 😒 http://office-meet.fake,Spam
train	booking	for	chennai-hyderabad	confirmed.	pnr:	4187.,Transactional
"Grab  up  to  70%  off  on  Flipkart’s  Big  Billion  Days.  Offer  mast  hai  bhai,  jaldi  le  le!??",Promotional
Congrats!  You’re  shortlisted  for  a  brand-new  car!  Yaar  exam  ke  liye  padhe  kya  kal?,Spam
I’ll send you the assignment file tonight.,Personal
Payment  of  Rs.5539  received  for  your  mobile  recharge.,Transactional
Payment  of  Rs.3609  received  for  your  mobile  recharge.,Transactional
swiggy offer: free delivery on your first 3 orders! order aa gaya kya flipkart se?,Promotional
happy  birthday  man  🎉  wish  you  all  the  best!??,Personal
Boss asked for report by 5 PM today.,Starred
Your  OTP  for  Paytm  login  is  997832.  Do  not  share  with  anyone.,Transactional
Happy Diwali 🎇 Don’t miss 50% OFF festive sale!,Personal
Grab  up  to  70%  off  on  Flipkart’s  Big  Billion  Days.  Recharge  kar  diya  kya  Jio  ka? 😂,Promotional
Mom  said  dinner  is  ready  😂  come  fast!,Personal
Can you pick me up on your way?,Personal
"Hey bro, are we meeting today?",Personal
Flight	9579	delayed	by	1	hours.	Order	aa	gaya	kya	flipkart	se?,Transactional
Get  50%  off  on  Myntra  this  weekend!  Shop  now.,Promotional
Exclusive  deal!  Get  iPhone  15  for  just  ₹4999.,Spam
Happy Birthday man 🎉 wish you all the best!,Personal
Earn  ₹5000/day  working  from  home!  Limited  spots  available.,Spam
Grab	up	to	70%	off	on	Flipkart’s	Big	Billion	Days. 😎,Promotional
Can  you  pick  me  up  on  your  way?,Personal
Flight	1865	delayed	by	3	hours.,Transactional
Selected for a lucky draw. Call 9998887770 now!,Spam
exclusive	deal!	get	iphone	15	for	just	₹4999.,Spam
congrats! you’re shortlisted for a brand-new car!,Spam
Payment  of  Rs.3622  received  for  your  mobile  recharge.  Papa  ka  call  aya  tha  abhi.,Transactional
exam	starts	at	9:00	am	sharp.,Starred
Rent	payment	due	tomorrow.,Starred
"Hey	bro,	are	we	meeting	today?	KYC	update	karna	mat	bhoolna.",Personal
Ajio  clearance  sale  up  to  80%  off!,Promotional
Mom said dinner is ready 😂 come fast!,Personal
Booking	ID	7494	cancelled.	Refund	in	3-5	days.	Aaj	lunch	me	kya	khaoge?,Transactional
Exclusive  deal!  Get  iPhone  15  for  just  ₹4999.,Spam
"bro	the	movie	was	awesome	yesterday!	offer	mast	hai	bhai,	jaldi	le	le!",Personal
"Hey	bro,	are	we	meeting	today?",Personal
Policy #6751 premium of Rs.3600 successfully paid.,Transactional
Payment  of  Rs.8388  received  for  your  mobile  recharge.,Transactional
Free Netflix for 1 year! Click to activate.,Spam
Reliance	Digital:	Pre-book	iPhone	now	&	get	assured	gift.,Promotional
exclusive	deal!	get	iphone	15	for	just	₹4999.,Spam
Your  account  has  been  blocked.  Verify  immediately  at  http://fakebank.com,Spam
your	account	has	been	blocked.	verify	immediately	at	http://fakebank.com,Spam
Your electricity bill of Rs.7002 is due on 12/3/2025. Pay now to avoid disconnection.,Transactional
Earn ₹5000/day working from home! Limited spots available. 😎,Spam
Payment  of  Rs.6771  received  for  your  mobile  recharge. 😂,Transactional
I’ll	send	you	the	assignment	file	tonight.,Personal
Reliance  Digital:  Pre-book  iPhone  now  &  get  assured  gift.,Promotional
Ajio	clearance	sale	up	to	80%	off!,Promotional
Call	me	when	you	reach	home.,Personal
Zomato	Gold:	Enjoy	1+1	meals.	Activate	now!,Promotional
Congrats!  You’re  shortlisted  for  a  brand-new  car!,Spam
Mom	said	dinner	is	ready	😂	come	fast!,Personal
Rs.7609 debited from your SBI account XXXX1988 on 9/4/2025.💯,Transactional
payment  of  rs.9191  received  for  your  mobile  recharge.,Transactional
Your	account	has	been	blocked.	Verify	immediately	at	http://fakebank.com	Yaar	exam	ke	liye	padhe	kya	kal? 😂,Spam
Good  morning  🌞  have  a  great  day!,Promotional
Claim your free reward now before it expires!,Spam
"Just  checking  on  you,  how’s  everything  going?",Personal
Selected for a lucky draw. Call 9998887770 now!,Spam
Domino’s:  Buy  1  Get  1  FREE  on  all  pizzas  today!,Promotional
"Just  checking  on  you,  how’s  everything  going?",Personal
mom  said  dinner  is  ready  😂  come  fast!,Personal
Free	Netflix	for	1	year!	Click	to	activate.,Spam
Earn  ₹5000/day  working  from  home!  Limited  spots  available.,Spam
happy birthday man 🎉 wish you all the best!,Personal
Grab  up  to  70%  off  on  Flipkart’s  Big  Billion  Days.,Promotional
Congrats! You’re shortlisted for a brand-new car!,Spam
Selected for a lucky draw. Call 9998887770 now!,Spam
Hey  bro  check  the  Flipkart  sale  today  🔥,Promotional
BookMyShow:  ₹150  cashback  on  your  next  booking.,Promotional
I’ll	send	you	the	assignment	file	tonight.,Personal
Selected  for  a  lucky  draw.  Call  9998887770  now! 🤔,Spam
Your  OTP  for  Paytm  login  is  669356.  Do  not  share  with  anyone.  Aaj  lunch  me  kya  khaoge?,Transactional
Bro	the	movie	was	awesome	yesterday!,Personal
"congrats!  you  have  won  ₹10,00,000.  click  http://bit.ly/win-now",Spam
"Your	OTP	is	532640,	but	don’t	miss	our	Diwali	offer!!!!",Spam
grab  up  to  70%  off  on  flipkart’s  big  billion  days.,Promotional
Domino’s:  Buy  1  Get  1  FREE  on  all  pizzas  today!,Promotional
Flight 1237 delayed by 5 hours.,Transactional
"Hey	bro,	are	we	meeting	today?",Personal
Grab	up	to	70%	off	on	Flipkart’s	Big	Billion	Days.,Promotional
Ajio  clearance  sale  up  to  80%  off!,Promotional
rs.6299 debited from your sbi account xxxx8233 on 8/3/2025. 🤔,Transactional
don’t  forget  tomorrow’s  match  at  7.,Personal
Your OTP for Paytm login is 850883. Do not share with anyone. Aaj lunch me kya khaoge???,Transactional
Amazon	order	#6358	has	been	shipped.	Expected	delivery	tomorrow. 🤔,Transactional
earn ₹5000/day working from home! limited spots available.,Spam
"Just	checking	on	you,	how’s	everything	going?	Order	aa	gaya	kya	flipkart	se? 😎",Personal
"Hey	bro,	are	we	meeting	today?",Personal
Call	me	when	you	reach	home.,Personal
Zomato	Gold:	Enjoy	1+1	meals.	Activate	now!,Promotional
selected for a lucky draw. call 9998887770 now!,Spam
Free Netflix for 1 year! Click to activate.,Spam
"Just  checking  on  you,  how’s  everything  going?",Personal
Payment	of	Rs.9196	received	for	your	mobile	recharge.,Transactional
I’ll  send  you  the  assignment  file  tonight.,Personal
Your	account	has	been	blocked.	Verify	immediately	at	http://fakebank.com,Spam
"big bazaar sale! buy more, save more.",Promotional
Reliance  Digital:  Pre-book  iPhone  now  &  get  assured  gift.,Promotional
train	booking	for	pune-bangalore	confirmed.	pnr:	6618.,Transactional
Exclusive deal! Get iPhone 15 for just ₹4999.,Spam
"Update your KYC or account will be frozen. Offer mast hai bhai, jaldi le le!",Spam
Bro  the  movie  was  awesome  yesterday!,Personal
Update	your	KYC	or	account	will	be	frozen.,Spam
Transaction alert: Rs.1177 credited to your account.,Transactional
"miss you yaar, it’s been too long! 🤔",Personal
Congrats! You’re shortlisted for a brand-new car! 😂,Spam
don’t	forget	tomorrow’s	match	at	7.,Personal
Boss asked for report by 5 PM today.,Starred
Congratzzz!!	You’ve	w0n	iPh0ne!	Recharge	kar	diya	kya	Jio	ka?,Personal
Claim	your	free	reward	now	before	it	expires!,Spam
Amazon order #1030 has been shipped. Expected delivery tomorrow.,Transactional
claim your free reward now before it expires!,Spam
Earn  ₹5000/day  working  from  home!  Limited  spots  available.,Spam
your  electricity  bill  of  rs.3458  is  due  on  18/6/2025.  pay  now  to  avoid  disconnection.,Transactional
Flight 2016 delayed by 1 hours.,Transactional
"Miss	you	yaar,	it’s	been	too	long!",Personal
Policy	#2524	premium	of	Rs.4130	successfully	paid.,Transactional
"CONGRATS!	You	have	won	₹10,00,000.	Click	http://bit.ly/win-now",Spam
Reliance	Digital:	Pre-book	iPhone	now	&	get	assured	gift.,Promotional
"Big	Bazaar	sale!	Buy	more,	save	more. 😎",Promotional
Zomato  Gold:  Enjoy  1+1  meals.  Activate  now!,Promotional
"congrats! you have won ₹10,00,000. click http://bit.ly/win-now 🤔",Spam
Can  you  pick  me  up  on  your  way?,Personal
Update  your  KYC  or  account  will  be  frozen.,Spam
"congrats!	you	have	won	₹10,00,000.	click	http://bit.ly/win-now",Spam
Congratzzz!! You’ve w0n iPh0ne!,Promotional
Get	50%	off	on	Myntra	this	weekend!	Shop	now.🔥,Promotional
"hey	bro,	are	we	meeting	today?",Personal
"Just  checking  on  you,  how’s  everything  going?💯",Personal
Bro the movie was awesome yesterday!,Personal
"CONGRATS!	You	have	won	₹10,00,000.	Click	http://bit.ly/win-now",Spam
"Miss	you	yaar,	it’s	been	too	long!",Personal
Meeting  postponed  bro  😒  http://office-meet.fake,Personal
amazon  order  #4696  has  been  shipped.  expected  delivery  tomorrow.,Transactional
Amazon	order	#5997	has	been	shipped.	Expected	delivery	tomorrow.,Transactional
Get	50%	off	on	Myntra	this	weekend!	Shop	now.,Promotional
Don’t forget to submit the assignment today.,Starred
Amazon	order	#4882	has	been	shipped.	Expected	delivery	tomorrow.,Transactional
Limited time deal! Flat 30% off on electronics.,Promotional
Congrats!  You’re  shortlisted  for  a  brand-new  car!,Spam
Selected	for	a	lucky	draw.	Call	9998887770	now!,Spam
Your	account	has	been	blocked.	Verify	immediately	at	http://fakebank.com,Spam
Limited	time	deal!	Flat	30%	off	on	electronics.,Promotional
Reliance Digital: Pre-book iPhone now & get assured gift.,Promotional
Your	electricity	bill	of	Rs.7487	is	due	on	27/6/2025.	Pay	now	to	avoid	disconnection.,Transactional
"CONGRATS! You have won ₹10,00,000. Click http://bit.ly/win-now",Spam
Payment of Rs.7883 received for your mobile recharge.,Transactional
Train booking for Pune-Bangalore confirmed. PNR: 6138.,Transactional
Transaction	alert:	Rs.4868	credited	to	your	account.,Transactional
Rs.9685	debited	from	your	SBI	account	XXXX8922	on	4/7/2025.,Transactional
Congratzzz!!	You’ve	w0n	iPh0ne!,Spam
Mom	said	dinner	is	ready	😂	come	fast!🔥,Personal
Claim	your	free	reward	now	before	it	expires!,Spam
College fest meeting postponed to Friday.,Starred
Don’t  forget  tomorrow’s  match  at  7.  Papa  ka  call  aya  tha  abhi.,Personal
Swiggy offer: Free delivery on your first 3 orders!,Promotional
Amazon  order  #7063  has  been  shipped.  Expected  delivery  tomorrow.,Transactional
"Just	checking	on	you,	how’s	everything	going?",Personal
"Transaction  alert:  Rs.594  credited  to  your  account.  Arey  yaar,  kal  milte  hain  na?",Transactional
happy	birthday	man	🎉	wish	you	all	the	best!,Personal
rs.9208  debited  from  your  sbi  account  xxxx6442  on  17/1/2025.,Transactional
Don’t forget tomorrow’s match at 7. Free Netflix mil raha hai bro 😎,Personal
Booking	ID	4201	cancelled.	Refund	in	3-5	days.,Transactional
get	50%	off	on	myntra	this	weekend!	shop	now.,Promotional
Can  you  pick  me  up  on  your  way?,Personal
Update your KYC or account will be frozen.,Spam
Transaction  alert:  Rs.5887  credited  to  your  account.,Transactional
Transaction alert: Rs.5911 credited to your account.,Transactional
Call  me  when  you  reach  home.,Personal
Bro the movie was awesome yesterday!,Personal
Don’t  forget  tomorrow’s  match  at  7.,Personal
transaction alert: rs.841 credited to your account.,Transactional
Reliance Digital: Pre-book iPhone now & get assured gift.,Promotional
flight 6716 delayed by 5 hours.,Transactional
train	booking	for	chennai-hyderabad	confirmed.	pnr:	9267.,Transactional
Call	me	to	claim	your	reward	😂,Spam
Exclusive	deal!	Get	iPhone	15	for	just	₹4999.,Spam
amazon  order  #1492  has  been  shipped.  expected  delivery  tomorrow.,Transactional
Limited time deal! Flat 30% off on electronics. Aaj lunch me kya khaoge?!!!,Promotional
Your  account  has  been  blocked.  Verify  immediately  at  http://fakebank.com,Spam
don’t forget tomorrow’s match at 7.,Personal
college	fest	meeting	postponed	to	friday.,Starred
Bro  the  movie  was  awesome  yesterday!,Personal
call	me	when	you	reach	home.,Personal
"Miss you yaar, it’s been too long!",Personal
exclusive	deal!	get	iphone	15	for	just	₹4999.,Spam
"Miss you yaar, it’s been too long! Offer mast hai bhai, jaldi le le!",Personal
Selected for a lucky draw. Call 9998887770 now!,Spam
Grab	up	to	70%	off	on	Flipkart’s	Big	Billion	Days.,Promotional
Get  50%  off  on  Myntra  this  weekend!  Shop  now. 😂,Promotional
"Miss  you  yaar,  it’s  been  too  long!",Personal
Can  you  pick  me  up  on  your  way???,Personal
Ajio clearance sale up to 80% off!,Promotional
Get	50%	off	on	Myntra	this	weekend!	Shop	now.💯,Promotional
Booking	ID	5051	cancelled.	Refund	in	3-5	days.,Transactional
"Your OTP is 644233, but don’t miss our Diwali offer! 😂",Spam
Call  me  to  claim  your  reward  😂,Spam
Flight  1532  delayed  by  2  hours.,Transactional
I’ll	send	you	the	assignment	file	tonight.,Personal
Payment of Rs.2327 received for your mobile recharge. Recharge kar diya kya Jio ka?,Transactional
Mom	said	dinner	is	ready	😂	come	fast!,Personal
"CONGRATS!	You	have	won	₹10,00,000.	Click	http://bit.ly/win-now",Spam
UR	order	confm’d	#3161	✉️	Papa	ka	call	aya	tha	abhi.,Spam
happy  diwali  🎇  don’t  miss  50%  off  festive  sale!,Promotional
"congrats!  you  have  won  ₹10,00,000.  click  http://bit.ly/win-now",Spam
Call	me	to	claim	your	reward	😂 🤔,Promotional
Your electricity bill of Rs.6925 is due on 17/2/2025. Pay now to avoid disconnection. Aaj lunch me kya khaoge?,Transactional
Can	you	pick	me	up	on	your	way?	Tera	recharge	done	ho	gaya	bro.,Personal
"exclusive  deal!  get  iphone  15  for  just  ₹4999.  arey  yaar,  kal  milte  hain  na?",Spam
"CONGRATS!  You  have  won  ₹10,00,000.  Click  http://bit.ly/win-now",Spam
Update your KYC or account will be frozen. Aaj lunch me kya khaoge?,Spam
Domino’s:  Buy  1  Get  1  FREE  on  all  pizzas  today!,Promotional
Happy  Birthday  man  🎉  wish  you  all  the  best!,Personal
Update	your	KYC	or	account	will	be	frozen.,Spam
Can  you  pick  me  up  on  your  way?  Tera  recharge  done  ho  gaya  bro.,Personal
"Big  Bazaar  sale!  Buy  more,  save  more.",Promotional
Get 50% off on Myntra this weekend! Shop now.,Promotional
Transaction	alert:	Rs.7992	credited	to	your	account.,Transactional
reliance digital: pre-book iphone now & get assured gift.,Promotional
"Hey  bro,  are  we  meeting  today?",Personal
Can	you	pick	me	up	on	your	way?,Personal
swiggy	offer:	free	delivery	on	your	first	3	orders!	aaj	lunch	me	kya	khaoge?,Promotional
rs.5930 debited from your sbi account xxxx4924 on 25/12/2025.,Transactional
Flight	9648	delayed	by	1	hours.,Transactional
Can  you  pick  me  up  on  your  way?,Personal
"Train booking for Mumbai-Delhi confirmed. PNR: 3130. Offer mast hai bhai, jaldi le le!",Transactional
Grab	up	to	70%	off	on	Flipkart’s	Big	Billion	Days.,Promotional
Flight	3333	delayed	by	3	hours.	Yaar	exam	ke	liye	padhe	kya	kal?,Transactional
"Just checking on you, how’s everything going?",Personal
Don’t	forget	tomorrow’s	match	at	7.,Personal
Policy #4298 premium of Rs.8888 successfully paid.,Transactional
"miss	you	yaar,	it’s	been	too	long!",Personal
Transaction	alert:	Rs.5078	credited	to	your	account.,Transactional
Earn	₹5000/day	working	from	home!	Limited	spots	available.🔥,Spam
Train booking for Mumbai-Delhi confirmed. PNR: 8079.,Transactional
Domino’s:	Buy	1	Get	1	FREE	on	all	pizzas	today!	KYC	update	karna	mat	bhoolna.,Promotional
Congrats! You’re shortlisted for a brand-new car! Tera recharge done ho gaya bro. 😎,Spam
Payment  of  Rs.7618  received  for  your  mobile  recharge. 🤔,Transactional
Domino’s:	Buy	1	Get	1	FREE	on	all	pizzas	today!,Promotional
"Big Bazaar sale! Buy more, save more. Arey yaar, kal milte hain na?",Promotional
Don’t	forget	tomorrow’s	match	at	7.,Personal
exclusive deal! get iphone 15 for just ₹4999.,Spam
Get 50% off on Myntra this weekend! Shop now.,Promotional
"Just  checking  on  you,  how’s  everything  going???",Personal
