text,label
Approved: Your personal loan of Rs. 16550 is ready. No documents required. Click for instant cash: http://short.url/pqr789,spam
Your Swiggy subscription has been renewed for Rs. 21400.,transactions
Let's catch up this weekend. Are you free on Saturday?,personal
Book your tickets for the the party now and get an early bird discount of 41%!,promotions
Your package from Flipkart is out for delivery today.,transactions
Your Netflix subscription has been renewed for Rs. 1200.,transactions
Can you pick up some bread on your way home?,personal
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://short.url/pqr789 to avoid suspension.,spam
Thank you for your payment of Rs. 1800 at BigBasket.,transactions
Just reached Phoenix Mall. Where are you?,personal
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
Upgrade your plan and get 2x data for the same price. Offer for UrbanLadder users only.,promotions
Rs. 1800 has been credited to your account XX7248.,transactions
"Hey, are we still on for the meeting on Friday?",personal
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://bit.ly/xyz123,spam
Your OTP for your bank is 435178. It is valid for 24 minutes. Do not share it with anyone.,transactions
Your package from Myntra is out for delivery today.,transactions
New arrivals are here! Explore the latest collection at MegaStore. Visit http://tiny.cc/abc456,promotions
"Thanks for yesterday, it was a lot of fun!",personal
"Congratulations! You've won a Rs. 6000 cash prize. To claim, click this link: http://short.url/pqr789",spam
Upgrade your plan and get 2x data for the same price. Offer for FreshFoods users only.,promotions
Rs. 5600 has been credited to your account XX1182.,transactions
"Account Alert: A login from a new device was detected at 09:30 AM. If this wasn't you, please secure your account.",transactions
"Congratulations! You've won a Rs. 1800 cash prize. To claim, click this link: http://short.url/pqr789",spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://short.url/pqr789 to avoid suspension.,spam
Reminder: Your credit card payment of Rs. 1200 is due on 15-Nov-2025.,transactions
New arrivals are here! Explore the latest collection at Boat. Visit http://tiny.cc/abc456,promotions
Let's catch up this weekend. Are you free on Saturday?,personal
Reminder: Your credit card payment of Rs. 16550 is due on 05-Oct-2025.,transactions
Rs. 11350 has been debited from your account XX1182 for a purchase at Zomato.,transactions
Your package from Myntra is out for delivery today.,transactions
Don't forget to take out the trash.,personal
Hey! We miss you. Here's a Rs. 7750 voucher just for you. Use code FREEDEL. Valid till 30-Sep-2025.,promotions
Upgrade your plan and get 2x data for the same price. Offer for MegaStore users only.,promotions
"Running late, be there in 34 mins.",personal
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
"Hey, are we still on for the party tonight?",personal
FLASH SALE! Get 41% off on all fashion at UrbanLadder. Use code BIGSALE. Shop now: http://tiny.cc/abc456,promotions
Upgrade your plan and get 2x data for the same price. Offer for MegaStore users only.,promotions
Rs. 11350 has been debited from your account XX6086 for a purchase at Zomato.,transactions
Did you see that movie last night? Was amazing!,personal
lol that's hilarious 😂,personal
Did you see that movie last night? Was amazing!,personal
Earn Rs. 16550 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
What time should I come over?,personal
"Congratulations! You've won a Rs. 21400 cash prize. To claim, click this link: http://tiny.cc/abc456",spam
New arrivals are here! Explore the latest collection at UrbanLadder. Visit http://short.url/pqr789,promotions
Approved: Your personal loan of Rs. 21400 is ready. No documents required. Click for instant cash: http://short.url/pqr789,spam
FREE PS5! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
Upgrade your plan and get 2x data for the same price. Offer for MegaStore users only.,promotions
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
FREE PS5! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
"Hey, are we still on for the movie tomorrow?",personal
New arrivals are here! Explore the latest collection at Boat. Visit http://short.url/pqr789,promotions
"Congratulations! You've won a Rs. 7750 cash prize. To claim, click this link: http://bit.ly/xyz123",spam
Approved: Your personal loan of Rs. 1200 is ready. No documents required. Click for instant cash: http://short.url/pqr789,spam
lol that's hilarious 😂,personal
Don't forget to take out the trash.,personal
Approved: Your personal loan of Rs. 11350 is ready. No documents required. Click for instant cash: http://short.url/pqr789,spam
Don't forget to take out the trash.,personal
Your your bank subscription has been renewed for Rs. 1800.,transactions
Rs. 6000 has been debited from your account XX6086 for a purchase at Myntra.,transactions
Thank you for your payment of Rs. 1200 at BigBasket.,transactions
Let's catch up this weekend. Are you free on Saturday?,personal
Don't forget to take out the trash.,personal
URGENT: Your bank account has been compromised. Verify your identity immediately at http://short.url/pqr789 to avoid suspension.,spam
Rs. 7750 has been debited from your account XX7248 for a purchase at Zomato.,transactions
FLASH SALE! Get 39% off on all electronics at Boat. Use code BIGSALE. Shop now: http://short.url/pqr789,promotions
What time should I come over?,personal
Upgrade your plan and get 2x data for the same price. Offer for StyleUp users only.,promotions
New arrivals are here! Explore the latest collection at Boat. Visit http://short.url/pqr789,promotions
Upgrade your plan and get 2x data for the same price. Offer for StyleUp users only.,promotions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://bit.ly/xyz123 to avoid suspension.,spam
FLASH SALE! Get 47% off on all groceries at StyleUp. Use code FREEDEL. Shop now: http://bit.ly/xyz123,promotions
Hey! We miss you. Here's a Rs. 21400 voucher just for you. Use code FREEDEL. Valid till 15-Nov-2025.,promotions
Rs. 16550 has been credited to your account XX7661.,transactions
Earn Rs. 1200 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
"I'll call you back in a bit, in a meeting right now.",personal
New arrivals are here! Explore the latest collection at MegaStore. Visit http://bit.ly/xyz123,promotions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://tiny.cc/abc456,spam
Your order #4523634 from Myntra has been shipped. Track here: http://bit.ly/xyz123,transactions
Your OTP for Netflix is 970991. It is valid for 8 minutes. Do not share it with anyone.,transactions
Earn Rs. 12850 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Rs. 16550 has been credited to your account XX7248.,transactions
Book your tickets for the lunch now and get an early bird discount of 52%!,promotions
New arrivals are here! Explore the latest collection at StyleUp. Visit http://tiny.cc/abc456,promotions
What time should I come over?,personal
Book your tickets for the lunch now and get an early bird discount of 41%!,promotions
Upgrade your plan and get 2x data for the same price. Offer for Boat users only.,promotions
"Account Alert: A login from a new device was detected at 09:30 AM. If this wasn't you, please secure your account.",transactions
Your order #4114400 from BigBasket has been shipped. Track here: http://bit.ly/xyz123,transactions
Hey! We miss you. Here's a Rs. 1800 voucher just for you. Use code GET20. Valid till 30-Sep-2025.,promotions
Did you see that movie last night? Was amazing!,personal
Your order #1003242 from BigBasket has been shipped. Track here: http://tiny.cc/abc456,transactions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://bit.ly/xyz123 to avoid suspension.,spam
"Congratulations! You've won a Rs. 19050 cash prize. To claim, click this link: http://bit.ly/xyz123",spam
Thank you for your payment of Rs. 6000 at BigBasket.,transactions
Happy Birthday! Hope you have a great day 🎉,personal
lol that's hilarious 😂,personal
Book your tickets for the the party now and get an early bird discount of 43%!,promotions
Did you see that movie last night? Was amazing!,personal
What time should I come over?,personal
FLASH SALE! Get 43% off on all home decor at MegaStore. Use code BIGSALE. Shop now: http://tiny.cc/abc456,promotions
Thank you for your payment of Rs. 16550 at Flipkart.,transactions
FREE Smartwatch! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
You have (1) new unread message from a secret admirer. Read it here: http://tiny.cc/abc456,spam
Your Swiggy subscription has been renewed for Rs. 6000.,transactions
FREE iPhone 15! You have been selected as a lucky winner. Claim your reward now before it expires: http://tiny.cc/abc456,spam
Exclusive Offer: Get a flat 47% discount on your next order from StyleUp. T&C apply.,promotions
"I'll call you back in a bit, in a meeting right now.",personal
FREE Holiday Package! You have been selected as a lucky winner. Claim your reward now before it expires: http://tiny.cc/abc456,spam
"Thanks for yesterday, it was a lot of fun!",personal
Did you see that movie last night? Was amazing!,personal
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://bit.ly/xyz123,spam
Approved: Your personal loan of Rs. 1200 is ready. No documents required. Click for instant cash: http://tiny.cc/abc456,spam
FREE Smartwatch! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
Don't forget to take out the trash.,personal
Book your tickets for the the party now and get an early bird discount of 52%!,promotions
FREE Smartwatch! You have been selected as a lucky winner. Claim your reward now before it expires: http://tiny.cc/abc456,spam
FREE iPhone 15! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
Exclusive Offer: Get a flat 52% discount on your next order from Boat. T&C apply.,promotions
Can you pick up some vegetables on your way home?,personal
"I'll call you back in a bit, in a meeting right now.",personal
Don't forget to take out the trash.,personal
Exclusive Offer: Get a flat 32% discount on your next order from MegaStore. T&C apply.,promotions
"I'll call you back in a bit, in a meeting right now.",personal
Did you see that movie last night? Was amazing!,personal
Exclusive Offer: Get a flat 20% discount on your next order from Boat. T&C apply.,promotions
Did you see that movie last night? Was amazing!,personal
Your OTP for Amazon is 712782. It is valid for 34 minutes. Do not share it with anyone.,transactions
You have (1) new unread message from a secret admirer. Read it here: http://tiny.cc/abc456,spam
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
"Account Alert: A login from a new device was detected at 08:45 PM. If this wasn't you, please secure your account.",transactions
Rs. 6000 has been credited to your account XX7248.,transactions
Upgrade your plan and get 2x data for the same price. Offer for FreshFoods users only.,promotions
Your order #6510698 from Myntra has been shipped. Track here: http://tiny.cc/abc456,transactions
Can you pick up some eggs on your way home?,personal
Your cart is waiting! Complete your purchase now and get free shipping. http://tiny.cc/abc456,promotions
Your OTP for your bank is 554576. It is valid for 38 minutes. Do not share it with anyone.,transactions
Your package from Amazon is out for delivery today.,transactions
Your Amazon subscription has been renewed for Rs. 1200.,transactions
Your package from BigBasket is out for delivery today.,transactions
New arrivals are here! Explore the latest collection at Boat. Visit http://bit.ly/xyz123,promotions
"Account Alert: A login from a new device was detected at 09:30 AM. If this wasn't you, please secure your account.",transactions
Upgrade your plan and get 2x data for the same price. Offer for UrbanLadder users only.,promotions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://bit.ly/xyz123 to avoid suspension.,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://bit.ly/xyz123 to avoid suspension.,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://bit.ly/xyz123 to avoid suspension.,spam
Approved: Your personal loan of Rs. 21400 is ready. No documents required. Click for instant cash: http://tiny.cc/abc456,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://short.url/pqr789 to avoid suspension.,spam
Happy Birthday! Hope you have a great day 🎉,personal
"Running late, be there in 51 mins.",personal
Happy Birthday! Hope you have a great day 🎉,personal
Earn Rs. 6000 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
"Account Alert: A login from a new device was detected at 08:45 PM. If this wasn't you, please secure your account.",transactions
Rs. 21400 has been credited to your account XX7248.,transactions
Don't forget to take out the trash.,personal
Your order #4523634 from Zomato has been shipped. Track here: http://short.url/pqr789,transactions
"Account Alert: A login from a new device was detected at 09:30 AM. If this wasn't you, please secure your account.",transactions
FREE Holiday Package! You have been selected as a lucky winner. Claim your reward now before it expires: http://tiny.cc/abc456,spam
"Congratulations! You've won a Rs. 21400 cash prize. To claim, click this link: http://short.url/pqr789",spam
How's your mom doing?,personal
Book your tickets for the the meeting now and get an early bird discount of 10%!,promotions
Thank you for your payment of Rs. 1800 at Zomato.,transactions
Your OTP for Amazon is 622959. It is valid for 34 minutes. Do not share it with anyone.,transactions
Approved: Your personal loan of Rs. 6000 is ready. No documents required. Click for instant cash: http://short.url/pqr789,spam
"Running late, be there in 34 mins.",personal
lol that's hilarious 😂,personal
What time should I come over?,personal
"Running late, be there in 34 mins.",personal
How's your mom doing?,personal
Upgrade your plan and get 2x data for the same price. Offer for FreshFoods users only.,promotions
Book your tickets for the the party now and get an early bird discount of 47%!,promotions
Did you see that movie last night? Was amazing!,personal
Exclusive Offer: Get a flat 39% discount on your next order from FreshFoods. T&C apply.,promotions
Book your tickets for the the party now and get an early bird discount of 20%!,promotions
"Account Alert: A login from a new device was detected at 09:30 AM. If this wasn't you, please secure your account.",transactions
Thank you for your payment of Rs. 21400 at Flipkart.,transactions
Don't forget to take out the trash.,personal
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://short.url/pqr789,spam
Earn Rs. 12850 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
Happy Birthday! Hope you have a great day 🎉,personal
Don't forget to take out the trash.,personal
How's your mom doing?,personal
Thank you for your payment of Rs. 19050 at Flipkart.,transactions
"I'll call you back in a bit, in a meeting right now.",personal
Your Google subscription has been renewed for Rs. 21400.,transactions
Rs. 5600 has been debited from your account XX7661 for a purchase at Amazon.,transactions
Your order #6510698 from BigBasket has been shipped. Track here: http://short.url/pqr789,transactions
Your order #1003242 from Zomato has been shipped. Track here: http://short.url/pqr789,transactions
You have (1) new unread message from a secret admirer. Read it here: http://tiny.cc/abc456,spam
Approved: Your personal loan of Rs. 11350 is ready. No documents required. Click for instant cash: http://bit.ly/xyz123,spam
"Congratulations! You've won a Rs. 6000 cash prize. To claim, click this link: http://bit.ly/xyz123",spam
Did you see that movie last night? Was amazing!,personal
Just reached home. Where are you?,personal
Book your tickets for the the meeting now and get an early bird discount of 11%!,promotions
FLASH SALE! Get 43% off on all fashion at MegaStore. Use code BIGSALE. Shop now: http://bit.ly/xyz123,promotions
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
lol that's hilarious 😂,personal
Exclusive Offer: Get a flat 43% discount on your next order from Boat. T&C apply.,promotions
Your cart is waiting! Complete your purchase now and get free shipping. http://tiny.cc/abc456,promotions
FREE Smartwatch! You have been selected as a lucky winner. Claim your reward now before it expires: http://tiny.cc/abc456,spam
Your OTP for Amazon is 500732. It is valid for 8 minutes. Do not share it with anyone.,transactions
Book your tickets for the the meeting now and get an early bird discount of 32%!,promotions
Can you pick up some eggs on your way home?,personal
Earn Rs. 1200 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
lol that's hilarious 😂,personal
Your order #7027538 from Zomato has been shipped. Track here: http://bit.ly/xyz123,transactions
FREE Holiday Package! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://short.url/pqr789,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://bit.ly/xyz123,spam
Hey! We miss you. Here's a Rs. 21400 voucher just for you. Use code GET20. Valid till 30-Sep-2025.,promotions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://short.url/pqr789,spam
Rs. 12850 has been debited from your account XX6086 for a purchase at BigBasket.,transactions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://tiny.cc/abc456,spam
You have (1) new unread message from a secret admirer. Read it here: http://bit.ly/xyz123,spam
Let's catch up this weekend. Are you free on Saturday?,personal
Can you pick up some bread on your way home?,personal
Rs. 11350 has been credited to your account XX3331.,transactions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://tiny.cc/abc456,spam
Hey! We miss you. Here's a Rs. 12850 voucher just for you. Use code SAVE50. Valid till 05-Oct-2025.,promotions
FLASH SALE! Get 52% off on all electronics at UrbanLadder. Use code BIGSALE. Shop now: http://short.url/pqr789,promotions
Thank you for your payment of Rs. 7750 at Myntra.,transactions
Reminder: Your credit card payment of Rs. 6000 is due on 05-Oct-2025.,transactions
How's your mom doing?,personal
lol that's hilarious 😂,personal
Happy Birthday! Hope you have a great day 🎉,personal
Your Amazon subscription has been renewed for Rs. 6000.,transactions
You have (1) new unread message from a secret admirer. Read it here: http://bit.ly/xyz123,spam
Earn Rs. 16550 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
lol that's hilarious 😂,personal
URGENT: Your bank account has been compromised. Verify your identity immediately at http://bit.ly/xyz123 to avoid suspension.,spam
FREE iPhone 15! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
Exclusive Offer: Get a flat 52% discount on your next order from Boat. T&C apply.,promotions
"Thanks for yesterday, it was a lot of fun!",personal
"Running late, be there in 8 mins.",personal
Exclusive Offer: Get a flat 11% discount on your next order from MegaStore. T&C apply.,promotions
Earn Rs. 19050 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Your Google subscription has been renewed for Rs. 12850.,transactions
Thank you for your payment of Rs. 5600 at BigBasket.,transactions
Did you see that movie last night? Was amazing!,personal
Upgrade your plan and get 2x data for the same price. Offer for Boat users only.,promotions
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
Thank you for your payment of Rs. 1200 at BigBasket.,transactions
Let's catch up this weekend. Are you free on Saturday?,personal
FREE PS5! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
Upgrade your plan and get 2x data for the same price. Offer for MegaStore users only.,promotions
FLASH SALE! Get 10% off on all fashion at FreshFoods. Use code SAVE50. Shop now: http://tiny.cc/abc456,promotions
"Hey, are we still on for the meeting tonight?",personal
lol that's hilarious 😂,personal
Your cart is waiting! Complete your purchase now and get free shipping. http://tiny.cc/abc456,promotions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://tiny.cc/abc456,spam
Exclusive Offer: Get a flat 10% discount on your next order from FreshFoods. T&C apply.,promotions
FREE iPhone 15! You have been selected as a lucky winner. Claim your reward now before it expires: http://tiny.cc/abc456,spam
Exclusive Offer: Get a flat 41% discount on your next order from FreshFoods. T&C apply.,promotions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://short.url/pqr789 to avoid suspension.,spam
Book your tickets for the the meeting now and get an early bird discount of 39%!,promotions
FREE Holiday Package! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
Reminder: Your credit card payment of Rs. 1200 is due on 15-Nov-2025.,transactions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://bit.ly/xyz123,spam
Don't forget to take out the trash.,personal
Reminder: Your credit card payment of Rs. 7750 is due on 05-Oct-2025.,transactions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://tiny.cc/abc456,spam
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://short.url/pqr789,spam
Hey! We miss you. Here's a Rs. 12850 voucher just for you. Use code DEAL100. Valid till 15-Nov-2025.,promotions
Book your tickets for the dinner now and get an early bird discount of 20%!,promotions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
Rs. 7750 has been credited to your account XX7661.,transactions
Book your tickets for the dinner now and get an early bird discount of 47%!,promotions
Upgrade your plan and get 2x data for the same price. Offer for UrbanLadder users only.,promotions
Exclusive Offer: Get a flat 43% discount on your next order from UrbanLadder. T&C apply.,promotions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://tiny.cc/abc456,spam
Your cart is waiting! Complete your purchase now and get free shipping. http://bit.ly/xyz123,promotions
Did you see that movie last night? Was amazing!,personal
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
Hey! We miss you. Here's a Rs. 7750 voucher just for you. Use code GET20. Valid till 05-Oct-2025.,promotions
FREE PS5! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
How's your mom doing?,personal
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
Don't forget to take out the trash.,personal
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
Book your tickets for the the meeting now and get an early bird discount of 20%!,promotions
Earn Rs. 16550 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Upgrade your plan and get 2x data for the same price. Offer for UrbanLadder users only.,promotions
Your package from Zomato is out for delivery today.,transactions
Reminder: Your credit card payment of Rs. 1800 is due on 15-Nov-2025.,transactions
Your package from Flipkart is out for delivery today.,transactions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://short.url/pqr789,spam
Upgrade your plan and get 2x data for the same price. Offer for FreshFoods users only.,promotions
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://tiny.cc/abc456,spam
What time should I come over?,personal
"Hey, are we still on for dinner tomorrow?",personal
Your cart is waiting! Complete your purchase now and get free shipping. http://short.url/pqr789,promotions
Approved: Your personal loan of Rs. 11350 is ready. No documents required. Click for instant cash: http://short.url/pqr789,spam
Rs. 19050 has been debited from your account XX6086 for a purchase at Zomato.,transactions
New arrivals are here! Explore the latest collection at Boat. Visit http://bit.ly/xyz123,promotions
"Running late, be there in 8 mins.",personal
Hey! We miss you. Here's a Rs. 1800 voucher just for you. Use code FREEDEL. Valid till 15-Nov-2025.,promotions
"Congratulations! You've won a Rs. 21400 cash prize. To claim, click this link: http://bit.ly/xyz123",spam
Exclusive Offer: Get a flat 43% discount on your next order from UrbanLadder. T&C apply.,promotions
FREE Smartwatch! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
Your cart is waiting! Complete your purchase now and get free shipping. http://short.url/pqr789,promotions
"I'll call you back in a bit, in a meeting right now.",personal
Your order #7027538 from Myntra has been shipped. Track here: http://bit.ly/xyz123,transactions
"Congratulations! You've won a Rs. 6000 cash prize. To claim, click this link: http://tiny.cc/abc456",spam
Reminder: Your credit card payment of Rs. 7750 is due on 30-Sep-2025.,transactions
Your package from Zomato is out for delivery today.,transactions
"Congratulations! You've won a Rs. 11350 cash prize. To claim, click this link: http://bit.ly/xyz123",spam
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
New arrivals are here! Explore the latest collection at UrbanLadder. Visit http://bit.ly/xyz123,promotions
Rs. 7750 has been credited to your account XX1182.,transactions
You have (1) new unread message from a secret admirer. Read it here: http://bit.ly/xyz123,spam
New arrivals are here! Explore the latest collection at MegaStore. Visit http://bit.ly/xyz123,promotions
"Thanks for yesterday, it was a lot of fun!",personal
Your package from Zomato is out for delivery today.,transactions
Your OTP for your bank is 500732. It is valid for 34 minutes. Do not share it with anyone.,transactions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://short.url/pqr789,spam
Your package from Flipkart is out for delivery today.,transactions
URGENT: Your bank account has been compromised. Verify your identity immediately at http://tiny.cc/abc456 to avoid suspension.,spam
"Hey, are we still on for the party tomorrow?",personal
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://tiny.cc/abc456,spam
Book your tickets for the dinner now and get an early bird discount of 41%!,promotions
lol that's hilarious 😂,personal
"Congratulations! You've won a Rs. 19050 cash prize. To claim, click this link: http://short.url/pqr789",spam
Your cart is waiting! Complete your purchase now and get free shipping. http://short.url/pqr789,promotions
Earn Rs. 5600 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Book your tickets for the the movie now and get an early bird discount of 60%!,promotions
Did you see that movie last night? Was amazing!,personal
Rs. 21400 has been credited to your account XX3331.,transactions
New arrivals are here! Explore the latest collection at Boat. Visit http://bit.ly/xyz123,promotions
"Hey, are we still on for the party this weekend?",personal
Can you pick up some milk on your way home?,personal
Just reached home. Where are you?,personal
"Thanks for yesterday, it was a lot of fun!",personal
Upgrade your plan and get 2x data for the same price. Offer for Boat users only.,promotions
Your Netflix subscription has been renewed for Rs. 6000.,transactions
"Running late, be there in 34 mins.",personal
Rs. 21400 has been debited from your account XX6086 for a purchase at Zomato.,transactions
Approved: Your personal loan of Rs. 11350 is ready. No documents required. Click for instant cash: http://tiny.cc/abc456,spam
Your your bank subscription has been renewed for Rs. 16550.,transactions
Book your tickets for the lunch now and get an early bird discount of 39%!,promotions
Earn Rs. 1200 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
"Thanks for yesterday, it was a lot of fun!",personal
What time should I come over?,personal
"Running late, be there in 58 mins.",personal
Upgrade your plan and get 2x data for the same price. Offer for StyleUp users only.,promotions
Upgrade your plan and get 2x data for the same price. Offer for UrbanLadder users only.,promotions
Hey! We miss you. Here's a Rs. 11350 voucher just for you. Use code SAVE50. Valid till 15-Nov-2025.,promotions
You have (1) new unread message from a secret admirer. Read it here: http://short.url/pqr789,spam
Book your tickets for the the meeting now and get an early bird discount of 20%!,promotions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://bit.ly/xyz123,spam
Your Netflix subscription has been renewed for Rs. 11350.,transactions
Book your tickets for the dinner now and get an early bird discount of 10%!,promotions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://short.url/pqr789,spam
You have (1) new unread message from a secret admirer. Read it here: http://bit.ly/xyz123,spam
URGENT: Your bank account has been compromised. Verify your identity immediately at http://short.url/pqr789 to avoid suspension.,spam
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://short.url/pqr789,spam
Thank you for your payment of Rs. 7750 at BigBasket.,transactions
Rs. 1800 has been debited from your account XX7661 for a purchase at Myntra.,transactions
You have (1) new unread message from a secret admirer. Read it here: http://bit.ly/xyz123,spam
"Congratulations! You've won a Rs. 1200 cash prize. To claim, click this link: http://tiny.cc/abc456",spam
"Account Alert: A login from a new device was detected at 08:45 PM. If this wasn't you, please secure your account.",transactions
Earn Rs. 21400 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
FREE PS5! You have been selected as a lucky winner. Claim your reward now before it expires: http://bit.ly/xyz123,spam
Happy Birthday! Hope you have a great day 🎉,personal
Your Google subscription has been renewed for Rs. 16550.,transactions
Thank you for your payment of Rs. 16550 at Myntra.,transactions
Upgrade your plan and get 2x data for the same price. Offer for FreshFoods users only.,promotions
Rs. 16550 has been debited from your account XX3331 for a purchase at Amazon.,transactions
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://bit.ly/xyz123,spam
FLASH SALE! Get 47% off on all fashion at MegaStore. Use code DEAL100. Shop now: http://tiny.cc/abc456,promotions
"I'll call you back in a bit, in a meeting right now.",personal
How's your mom doing?,personal
Exclusive Offer: Get a flat 39% discount on your next order from FreshFoods. T&C apply.,promotions
"I'll call you back in a bit, in a meeting right now.",personal
Don't forget to take out the trash.,personal
URGENT: Your bank account has been compromised. Verify your identity immediately at http://bit.ly/xyz123 to avoid suspension.,spam
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://bit.ly/xyz123,spam
FREE PS5! You have been selected as a lucky winner. Claim your reward now before it expires: http://short.url/pqr789,spam
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://bit.ly/xyz123,spam
Your phone is infected with 5 viruses! Remove them now with our antivirus app: http://bit.ly/xyz123,spam
Let's catch up this weekend. Are you free on Saturday?,personal
Make money fast with our exclusive crypto trading signals. Guaranteed profits! Join our Telegram channel: http://short.url/pqr789,spam
Your your bank subscription has been renewed for Rs. 1800.,transactions
Upgrade your plan and get 2x data for the same price. Offer for FreshFoods users only.,promotions
Your order #9166979 from Myntra has been shipped. Track here: http://bit.ly/xyz123,transactions
Rs. 19050 has been credited to your account XX7248.,transactions
Your cart is waiting! Complete your purchase now and get free shipping. http://tiny.cc/abc456,promotions
New arrivals are here! Explore the latest collection at Boat. Visit http://bit.ly/xyz123,promotions
Earn Rs. 7750 per day from home! No experience needed. WhatsApp us now at 98XXXXXX01.,spam
Book your tickets for the dinner now and get an early bird discount of 52%!,promotions
Rs. 7750 has been credited to your account XX3331.,transactions
